customer_id,recency,frequency,monetary,ticket_count,churn_next_60d,R_score,F_score,M_score,RFM_Score,segment_name
CUST01113,41,7,3568.85,2.0,0,3,4,3,343,Loyal Customers
CUST01114,208,1,831.94,0.0,1,1,1,1,111,Dormant Customers
CUST01115,9,11,7450.88,5.0,0,4,4,4,444,Loyal Customers
CUST01116,34,2,2501.7999999999997,1.0,0,3,1,2,312,Potential Loyalists
CUST01117,29,10,7739.33,0.0,0,3,4,4,344,Loyal Customers
CUST01118,48,6,2962.7799999999997,2.0,0,3,4,3,343,Loyal Customers
CUST01119,185,1,654.67,0.0,1,1,1,1,111,Dormant Customers
CUST01120,10,5,3335.16,1.0,0,4,3,3,433,Loyal Customers
CUST01121,23,3,2102.81,0.0,0,4,2,2,422,Potential Loyalists
CUST01122,8,2,1694.55,0.0,0,4,1,2,412,Low Value Customers
CUST01123,243,2,958.69,2.0,1,1,1,1,111,Dormant Customers
CUST01124,233,9,5960.1,0.0,1,1,4,4,144,Loyal Customers
CUST01125,306,5,4034.96,3.0,1,1,3,3,133,Loyal Customers
CUST01126,54,3,4059.0,0.0,0,3,2,3,323,Potential Loyalists
CUST01127,191,2,774.6899999999999,0.0,1,1,1,1,111,Dormant Customers
CUST01128,243,1,1108.73,0.0,1,1,1,1,111,Dormant Customers
CUST01129,218,1,675.97,0.0,1,1,1,1,111,Dormant Customers
CUST01130,160,4,2506.58,2.0,1,2,3,2,232,Dormant Customers
CUST01131,16,5,3988.9300000000003,3.0,0,4,3,3,433,Loyal Customers
CUST01132,58,7,6032.4800000000005,0.0,0,2,4,4,244,Loyal Customers
CUST01133,97,2,779.1500000000001,0.0,1,2,1,1,211,Low Value Customers
CUST01134,1,8,6725.5,2.0,0,4,4,4,444,Loyal Customers
CUST01135,154,3,3302.06,0.0,1,2,2,3,223,Dormant Customers
CUST01136,35,8,4771.79,5.0,0,3,4,4,344,Loyal Customers
CUST01137,176,3,1483.05,3.0,1,2,2,2,222,Dormant Customers
CUST01138,195,5,2475.44,1.0,1,1,3,2,132,Loyal Customers
CUST01139,25,3,3551.06,0.0,0,3,2,3,323,Potential Loyalists
CUST01140,36,7,6152.8,1.0,0,3,4,4,344,Loyal Customers
CUST01141,176,1,691.6,1.0,1,2,1,1,211,Dormant Customers
CUST01142,58,3,2106.45,0.0,0,2,2,2,222,Potential Loyalists
CUST01143,48,3,2317.4,0.0,0,3,2,2,322,Potential Loyalists
CUST01144,10,5,5100.0599999999995,1.0,0,4,3,4,434,Loyal Customers
CUST01145,244,3,1800.48,1.0,1,1,2,2,122,Dormant Customers
CUST01146,34,7,5655.33,0.0,0,3,4,4,344,Loyal Customers
CUST01147,10,8,6255.83,2.0,0,4,4,4,444,Loyal Customers
CUST01148,189,9,6527.14,3.0,1,1,4,4,144,Loyal Customers
CUST01149,53,7,4258.59,1.0,0,3,4,4,344,Loyal Customers
CUST01150,228,5,2478.69,1.0,1,1,3,2,132,Loyal Customers
CUST01151,166,4,3131.54,1.0,1,2,3,3,233,Dormant Customers
CUST01152,13,9,8889.18,1.0,0,4,4,4,444,Loyal Customers
CUST01153,94,1,714.43,1.0,1,2,1,1,211,Low Value Customers
CUST01154,2,6,4527.93,0.0,0,4,4,4,444,Loyal Customers
CUST01155,51,5,3050.8099999999995,2.0,0,3,3,3,333,Loyal Customers
CUST01156,44,5,2519.3900000000003,0.0,0,3,3,2,332,Loyal Customers
CUST01157,25,6,4286.4800000000005,2.0,0,3,4,4,344,Loyal Customers
CUST01158,15,4,4631.96,1.0,0,4,3,4,434,Potential Loyalists
CUST01159,7,7,4797.0599999999995,2.0,0,4,4,4,444,Loyal Customers
CUST01160,227,3,1700.8000000000002,1.0,1,1,2,2,122,Dormant Customers
CUST01161,215,5,4953.99,2.0,1,1,3,4,134,Loyal Customers
CUST01162,40,3,3028.83,0.0,0,3,2,3,323,Potential Loyalists
CUST01163,436,1,379.14,1.0,1,1,1,1,111,Dormant Customers
CUST01164,98,1,965.68,0.0,1,2,1,1,211,Low Value Customers
CUST01165,216,2,1690.75,0.0,1,1,1,2,112,Dormant Customers
CUST01166,102,4,3104.76,2.0,1,2,3,3,233,Potential Loyalists
CUST01167,28,11,6958.25,1.0,0,3,4,4,344,Loyal Customers
CUST01168,8,3,1299.57,0.0,0,4,2,1,421,Low Value Customers
CUST01169,48,2,1610.46,1.0,0,3,1,2,312,Low Value Customers
CUST01170,200,2,1210.01,1.0,1,1,1,1,111,Dormant Customers
CUST01171,19,2,1179.55,0.0,0,4,1,1,411,Low Value Customers
CUST01172,19,12,11477.67,0.0,0,4,4,4,444,Champions
CUST01173,26,7,7099.030000000001,1.0,0,3,4,4,344,Loyal Customers
CUST01174,150,3,1722.3700000000001,1.0,1,2,2,2,222,Dormant Customers
CUST01175,45,9,6896.39,0.0,0,3,4,4,344,Loyal Customers
CUST01176,276,1,149.0,0.0,1,1,1,1,111,Dormant Customers
CUST01177,9,5,3190.53,0.0,0,4,3,3,433,Loyal Customers
CUST01178,128,3,1298.14,0.0,1,2,2,1,221,Dormant Customers
CUST01179,169,1,536.83,0.0,1,2,1,1,211,Dormant Customers
CUST01180,58,3,2999.97,2.0,0,2,2,3,223,Potential Loyalists
CUST01181,198,1,296.32,1.0,1,1,1,1,111,Dormant Customers
CUST01182,13,6,4031.5,0.0,0,4,4,3,443,Loyal Customers
CUST01183,25,4,2836.54,1.0,0,3,3,3,333,Potential Loyalists
CUST01184,20,6,3313.56,0.0,0,4,4,3,443,Loyal Customers
CUST01185,26,7,6083.03,2.0,0,3,4,4,344,Loyal Customers
CUST01186,214,3,2962.35,1.0,1,1,2,3,123,Dormant Customers
CUST01187,26,5,3483.44,1.0,0,3,3,3,333,Loyal Customers
CUST01188,153,2,688.52,2.0,1,2,1,1,211,Dormant Customers
CUST01189,222,3,3126.0299999999997,1.0,1,1,2,3,123,Dormant Customers
CUST01190,35,5,4507.73,0.0,0,3,3,4,334,Loyal Customers
CUST01191,113,1,510.71,0.0,1,2,1,1,211,Low Value Customers
CUST01192,51,5,3055.98,0.0,0,3,3,3,333,Loyal Customers
CUST01193,518,1,270.13,0.0,1,1,1,1,111,Dormant Customers
CUST01194,146,3,1852.1599999999999,2.0,1,2,2,2,222,Dormant Customers
CUST01195,155,1,542.27,1.0,1,2,1,1,211,Dormant Customers
CUST01196,172,3,3110.08,1.0,1,2,2,3,223,Dormant Customers
CUST01197,138,2,406.22,0.0,1,2,1,1,211,Dormant Customers
CUST01198,49,2,996.83,1.0,0,3,1,1,311,Low Value Customers
CUST01199,420,3,2144.4,1.0,1,1,2,2,122,Dormant Customers
CUST01200,51,2,1100.3,0.0,0,3,1,1,311,Low Value Customers
CUST01201,219,7,5885.4,4.0,1,1,4,4,144,Loyal Customers
CUST01202,193,1,650.67,0.0,1,1,1,1,111,Dormant Customers
CUST01203,59,3,842.47,1.0,0,2,2,1,221,Low Value Customers
CUST01204,17,8,4921.26,2.0,0,4,4,4,444,Loyal Customers
CUST01205,323,4,1861.62,0.0,1,1,3,2,132,Dormant Customers
CUST01206,134,1,819.46,0.0,1,2,1,1,211,Dormant Customers
CUST01207,171,2,638.4200000000001,0.0,1,2,1,1,211,Dormant Customers
CUST01208,38,4,1928.58,0.0,0,3,3,2,332,Low Value Customers
CUST01209,4,9,4517.05,1.0,0,4,4,4,444,Loyal Customers
CUST01210,327,1,429.55,0.0,1,1,1,1,111,Dormant Customers
CUST01211,52,6,4369.23,4.0,0,3,4,4,344,Loyal Customers
CUST01212,23,7,6134.99,2.0,0,4,4,4,444,Loyal Customers
CUST01213,224,1,492.41,1.0,1,1,1,1,111,Dormant Customers
CUST01214,185,4,5584.12,0.0,1,1,3,4,134,Dormant Customers
CUST01215,29,5,4449.57,0.0,0,3,3,4,334,Loyal Customers
CUST01216,168,1,1022.33,0.0,1,2,1,1,211,Dormant Customers
CUST01217,224,2,1295.0,0.0,1,1,1,1,111,Dormant Customers
CUST01218,7,7,4839.62,1.0,0,4,4,4,444,Loyal Customers
CUST01219,20,3,1368.38,2.0,0,4,2,1,421,Low Value Customers
CUST01220,159,1,1095.74,0.0,1,2,1,1,211,Dormant Customers
CUST01221,29,4,2504.8,0.0,0,3,3,2,332,Potential Loyalists
CUST01222,12,4,2229.4500000000003,0.0,0,4,3,2,432,Potential Loyalists
CUST01223,179,6,3738.91,1.0,1,2,4,3,243,Loyal Customers
CUST01224,94,1,1005.1,0.0,1,2,1,1,211,Low Value Customers
CUST01225,158,1,620.28,1.0,1,2,1,1,211,Dormant Customers
CUST01226,98,4,2967.87,2.0,1,2,3,3,233,Potential Loyalists
CUST01227,104,5,2824.19,1.0,1,2,3,3,233,Loyal Customers
CUST01228,273,4,2998.23,0.0,1,1,3,3,133,Dormant Customers
CUST01229,208,4,1965.74,1.0,1,1,3,2,132,Dormant Customers
CUST01230,173,2,1398.63,0.0,1,2,1,2,212,Dormant Customers
CUST01231,15,4,2051.59,0.0,0,4,3,2,432,Potential Loyalists
CUST01232,244,2,906.6800000000001,0.0,1,1,1,1,111,Dormant Customers
CUST01233,12,9,8057.13,1.0,0,4,4,4,444,Loyal Customers
CUST01234,176,3,2999.91,0.0,1,2,2,3,223,Dormant Customers
CUST01235,222,5,3111.29,0.0,1,1,3,3,133,Loyal Customers
CUST01236,33,11,6340.12,1.0,0,3,4,4,344,Loyal Customers
CUST01237,164,3,1474.19,1.0,1,2,2,2,222,Dormant Customers
CUST01238,46,7,5105.49,1.0,0,3,4,4,344,Loyal Customers
CUST01239,11,2,2242.2200000000003,0.0,0,4,1,2,412,Potential Loyalists
CUST01240,80,1,434.11,0.0,1,2,1,1,211,Low Value Customers
CUST01241,57,2,505.20000000000005,0.0,0,2,1,1,211,Low Value Customers
CUST01242,58,10,11607.81,2.0,0,2,4,4,244,Loyal Customers
CUST01243,135,3,1470.48,1.0,1,2,2,2,222,Dormant Customers
CUST01244,24,6,4620.29,1.0,0,3,4,4,344,Loyal Customers
CUST01245,316,2,1283.42,0.0,1,1,1,1,111,Dormant Customers
CUST01246,23,4,3353.49,1.0,0,4,3,3,433,Potential Loyalists
CUST01247,40,4,3108.17,1.0,0,3,3,3,333,Potential Loyalists
CUST01248,49,2,2081.32,0.0,0,3,1,2,312,Potential Loyalists
CUST01249,15,6,4053.69,0.0,0,4,4,3,443,Loyal Customers
CUST01250,42,2,2250.91,1.0,0,3,1,2,312,Potential Loyalists
CUST01251,113,11,6352.58,4.0,1,2,4,4,244,Loyal Customers
CUST01252,99,4,2575.58,0.0,1,2,3,2,232,Potential Loyalists
CUST01253,160,2,2035.62,0.0,1,2,1,2,212,Dormant Customers
CUST01254,12,3,3087.35,1.0,0,4,2,3,423,Potential Loyalists
CUST01255,30,2,2558.23,1.0,0,3,1,2,312,Potential Loyalists
CUST01256,347,1,564.83,1.0,1,1,1,1,111,Dormant Customers
CUST01257,88,5,3430.98,2.0,1,2,3,3,233,Loyal Customers
CUST01258,311,7,4454.38,1.0,1,1,4,4,144,Loyal Customers
CUST01259,155,6,4645.31,3.0,1,2,4,4,244,Loyal Customers
CUST01260,12,2,1544.69,0.0,0,4,1,2,412,Low Value Customers
CUST01261,21,3,1007.37,0.0,0,4,2,1,421,Low Value Customers
CUST01262,86,1,195.09,0.0,1,2,1,1,211,Low Value Customers
CUST01263,15,11,7575.91,3.0,0,4,4,4,444,Loyal Customers
CUST01264,112,2,2890.16,0.0,1,2,1,3,213,Potential Loyalists
CUST01265,4,4,2608.96,0.0,0,4,3,2,432,Potential Loyalists
CUST01266,41,8,6138.87,2.0,0,3,4,4,344,Loyal Customers
CUST01267,49,9,6217.47,1.0,0,3,4,4,344,Loyal Customers
CUST01268,80,7,6083.44,2.0,1,2,4,4,244,Loyal Customers
CUST01269,31,2,1116.62,0.0,0,3,1,1,311,Low Value Customers
CUST01270,16,2,535.01,1.0,0,4,1,1,411,Low Value Customers
CUST01271,12,2,1285.54,0.0,0,4,1,1,411,Low Value Customers
CUST01272,13,2,2481.63,0.0,0,4,1,2,412,Potential Loyalists
CUST01273,210,2,1602.01,1.0,1,1,1,2,112,Dormant Customers
CUST01274,19,8,6462.28,3.0,0,4,4,4,444,Loyal Customers
CUST01275,53,4,3098.1,1.0,0,3,3,3,333,Potential Loyalists
CUST01276,25,6,3093.02,1.0,0,3,4,3,343,Loyal Customers
CUST01277,160,5,3500.13,0.0,1,2,3,3,233,Loyal Customers
CUST01278,57,5,2929.04,1.0,0,2,3,3,233,Loyal Customers
CUST01279,162,1,1494.42,1.0,1,2,1,2,212,Dormant Customers
CUST01280,45,9,8496.5,0.0,0,3,4,4,344,Loyal Customers
CUST01281,276,3,1971.02,0.0,1,1,2,2,122,Dormant Customers
CUST01282,139,1,499.65,1.0,1,2,1,1,211,Dormant Customers
CUST01283,101,10,6697.49,3.0,1,2,4,4,244,Loyal Customers
CUST01284,253,5,4033.89,1.0,1,1,3,3,133,Loyal Customers
CUST01285,185,8,6478.76,1.0,1,1,4,4,144,Loyal Customers
CUST01286,22,4,2484.92,0.0,0,4,3,2,432,Potential Loyalists
CUST01287,5,5,3139.93,1.0,0,4,3,3,433,Loyal Customers
CUST01288,193,1,486.14,0.0,1,1,1,1,111,Dormant Customers
CUST01289,7,4,3429.63,0.0,0,4,3,3,433,Potential Loyalists
CUST01290,2,4,2817.87,0.0,0,4,3,3,433,Potential Loyalists
CUST01291,25,5,2781.77,1.0,0,3,3,3,333,Loyal Customers
CUST01292,11,3,2891.04,0.0,0,4,2,3,423,Potential Loyalists
CUST01293,19,8,5379.42,1.0,0,4,4,4,444,Loyal Customers
CUST01294,22,2,1117.3899999999999,0.0,0,4,1,1,411,Low Value Customers
CUST01295,182,4,12408.61,1.0,1,1,3,4,134,Dormant Customers
CUST01296,5,3,2641.67,0.0,0,4,2,3,423,Potential Loyalists
CUST01297,3,6,3084.59,2.0,0,4,4,3,443,Loyal Customers
CUST01298,390,4,1161.46,1.0,1,1,3,1,131,Dormant Customers
CUST01299,232,3,2011.06,0.0,1,1,2,2,122,Dormant Customers
CUST01300,34,9,4951.68,1.0,0,3,4,4,344,Loyal Customers
CUST01301,146,4,1662.8999999999999,2.0,1,2,3,2,232,Dormant Customers
CUST01302,30,9,7115.13,0.0,0,3,4,4,344,Loyal Customers
CUST01303,81,2,1442.63,2.0,1,2,1,2,212,Low Value Customers
CUST01304,26,6,2819.6800000000003,1.0,0,3,4,3,343,Loyal Customers
CUST01305,111,1,311.4,0.0,1,2,1,1,211,Low Value Customers
CUST01306,40,7,7826.82,1.0,0,3,4,4,344,Loyal Customers
CUST01307,295,2,1179.22,0.0,1,1,1,1,111,Dormant Customers
CUST01308,180,3,2085.04,0.0,1,2,2,2,222,Dormant Customers
CUST01309,1,8,4131.1,0.0,0,4,4,3,443,Loyal Customers
CUST01310,58,6,4660.18,3.0,0,2,4,4,244,Loyal Customers
CUST01311,11,7,4950.09,1.0,0,4,4,4,444,Loyal Customers
CUST01312,53,6,5456.15,0.0,0,3,4,4,344,Loyal Customers
CUST01313,41,8,7816.55,1.0,0,3,4,4,344,Loyal Customers
CUST01314,18,6,4916.42,2.0,0,4,4,4,444,Loyal Customers
CUST01315,283,1,473.31,0.0,1,1,1,1,111,Dormant Customers
CUST01316,181,1,407.44,1.0,1,1,1,1,111,Dormant Customers
CUST01317,317,4,3389.0,0.0,1,1,3,3,133,Dormant Customers
CUST01318,191,2,911.45,0.0,1,1,1,1,111,Dormant Customers
CUST01319,24,2,1224.1,0.0,0,3,1,1,311,Low Value Customers
CUST01320,211,3,1828.6799999999998,1.0,1,1,2,2,122,Dormant Customers
CUST01321,36,8,4480.23,3.0,0,3,4,4,344,Loyal Customers
CUST01322,157,4,3476.6,0.0,1,2,3,3,233,Dormant Customers
CUST01323,337,3,1273.29,0.0,1,1,2,1,121,Dormant Customers
CUST01324,288,1,967.23,0.0,1,1,1,1,111,Dormant Customers
CUST01325,28,8,8601.32,2.0,0,3,4,4,344,Loyal Customers
CUST01326,192,3,4393.63,0.0,1,1,2,4,124,Dormant Customers
CUST01327,5,6,6707.79,0.0,0,4,4,4,444,Loyal Customers
CUST01328,34,4,3436.0299999999997,0.0,0,3,3,3,333,Potential Loyalists
CUST01329,6,6,3260.46,1.0,0,4,4,3,443,Loyal Customers
CUST01330,4,6,5424.99,1.0,0,4,4,4,444,Loyal Customers
CUST01331,56,7,6201.48,2.0,0,3,4,4,344,Loyal Customers
CUST01332,8,6,5804.94,0.0,0,4,4,4,444,Loyal Customers
CUST01333,108,1,420.65,0.0,1,2,1,1,211,Low Value Customers
CUST01334,221,4,2962.17,1.0,1,1,3,3,133,Dormant Customers
CUST01335,29,8,6755.67,1.0,0,3,4,4,344,Loyal Customers
CUST01336,62,2,910.6700000000001,0.0,1,2,1,1,211,Low Value Customers
CUST01337,6,2,1695.5300000000002,0.0,0,4,1,2,412,Low Value Customers
CUST01338,68,1,232.88,1.0,1,2,1,1,211,Low Value Customers
CUST01339,223,1,450.33,1.0,1,1,1,1,111,Dormant Customers
CUST01340,137,1,624.33,0.0,1,2,1,1,211,Dormant Customers
CUST01341,99,1,395.13,0.0,1,2,1,1,211,Low Value Customers
CUST01342,145,3,2125.98,0.0,1,2,2,2,222,Dormant Customers
CUST01343,3,8,4969.94,1.0,0,4,4,4,444,Loyal Customers
CUST01344,456,1,1054.04,0.0,1,1,1,1,111,Dormant Customers
CUST01345,18,3,4114.54,0.0,0,4,2,3,423,Potential Loyalists
CUST01346,25,11,7141.32,2.0,0,3,4,4,344,Loyal Customers
CUST01347,189,1,316.63,0.0,1,1,1,1,111,Dormant Customers
CUST01348,201,4,2160.61,1.0,1,1,3,2,132,Dormant Customers
CUST01349,36,5,4006.6400000000003,0.0,0,3,3,3,333,Loyal Customers
CUST01350,251,2,1242.73,1.0,1,1,1,1,111,Dormant Customers
CUST01351,91,1,542.87,1.0,1,2,1,1,211,Low Value Customers
CUST01352,184,7,5877.57,2.0,1,1,4,4,144,Loyal Customers
CUST01353,21,2,875.0699999999999,1.0,0,4,1,1,411,Low Value Customers
CUST01354,7,3,1670.79,1.0,0,4,2,2,422,Low Value Customers
CUST01355,15,4,3034.98,0.0,0,4,3,3,433,Potential Loyalists
CUST01356,103,2,1149.21,1.0,1,2,1,1,211,Low Value Customers
CUST01357,187,6,4681.22,0.0,1,1,4,4,144,Loyal Customers
CUST01358,12,3,2267.79,0.0,0,4,2,2,422,Potential Loyalists
CUST01359,167,5,3628.17,3.0,1,2,3,3,233,Loyal Customers
CUST01360,221,8,12310.69,2.0,1,1,4,4,144,Loyal Customers
CUST01361,40,2,1394.67,0.0,0,3,1,2,312,Low Value Customers
CUST01362,141,4,2803.19,2.0,1,2,3,3,233,Dormant Customers
CUST01363,15,5,3348.52,0.0,0,4,3,3,433,Loyal Customers
CUST01364,209,1,1261.0,0.0,1,1,1,1,111,Dormant Customers
CUST01365,308,2,749.98,0.0,1,1,1,1,111,Dormant Customers
CUST01366,159,6,3862.08,1.0,1,2,4,3,243,Loyal Customers
CUST01367,117,1,363.62,1.0,1,2,1,1,211,Low Value Customers
CUST01368,369,1,498.64,0.0,1,1,1,1,111,Dormant Customers
CUST01369,28,3,1987.3700000000001,1.0,0,3,2,2,322,Low Value Customers
CUST01370,48,4,4175.42,0.0,0,3,3,3,333,Potential Loyalists
CUST01371,24,4,5626.71,1.0,0,3,3,4,334,Potential Loyalists
CUST01372,132,1,366.8,1.0,1,2,1,1,211,Dormant Customers
CUST01373,106,1,291.54,0.0,1,2,1,1,211,Low Value Customers
CUST01374,149,1,282.0,0.0,1,2,1,1,211,Dormant Customers
CUST01375,9,5,2961.63,0.0,0,4,3,3,433,Loyal Customers
CUST01376,5,2,1173.88,0.0,0,4,1,1,411,Low Value Customers
CUST01377,13,2,1222.72,1.0,0,4,1,1,411,Low Value Customers
CUST01378,178,1,348.74,0.0,1,2,1,1,211,Dormant Customers
CUST01379,247,1,2392.34,0.0,1,1,1,2,112,Dormant Customers
CUST01380,28,8,4291.17,1.0,0,3,4,4,344,Loyal Customers
CUST01381,57,9,6070.99,0.0,0,2,4,4,244,Loyal Customers
CUST01382,65,3,1589.74,1.0,1,2,2,2,222,Low Value Customers
CUST01383,4,5,2934.6099999999997,1.0,0,4,3,3,433,Loyal Customers
CUST01384,206,6,7520.42,2.0,1,1,4,4,144,Loyal Customers
CUST01385,7,6,3144.83,1.0,0,4,4,3,443,Loyal Customers
CUST01386,25,7,7871.0,4.0,0,3,4,4,344,Loyal Customers
CUST01387,189,7,6963.04,0.0,1,1,4,4,144,Loyal Customers
CUST01388,131,2,3498.38,0.0,1,2,1,3,213,Dormant Customers
CUST01389,52,5,3418.09,1.0,0,3,3,3,333,Loyal Customers
CUST01390,4,5,4335.11,0.0,0,4,3,4,434,Loyal Customers
CUST01391,27,4,4170.52,1.0,0,3,3,3,333,Potential Loyalists
CUST01392,40,2,2074.31,0.0,0,3,1,2,312,Potential Loyalists
CUST01393,146,4,2203.42,0.0,1,2,3,2,232,Dormant Customers
CUST01394,18,6,6809.219999999999,0.0,0,4,4,4,444,Loyal Customers
CUST01395,32,7,6725.89,0.0,0,3,4,4,344,Loyal Customers
CUST01396,188,1,826.44,1.0,1,1,1,1,111,Dormant Customers
CUST01397,48,8,6615.66,1.0,0,3,4,4,344,Loyal Customers
CUST01398,118,1,1672.19,1.0,1,2,1,2,212,Low Value Customers
CUST01399,5,9,4800.65,2.0,0,4,4,4,444,Loyal Customers
CUST01400,195,2,863.9,0.0,1,1,1,1,111,Dormant Customers
CUST01401,4,3,3231.27,0.0,0,4,2,3,423,Potential Loyalists
CUST01402,315,2,1474.48,1.0,1,1,1,2,112,Dormant Customers
CUST01403,390,4,2287.41,0.0,1,1,3,2,132,Dormant Customers
CUST01404,263,9,6788.52,2.0,1,1,4,4,144,Loyal Customers
CUST01405,41,4,2894.68,0.0,0,3,3,3,333,Potential Loyalists
CUST01406,283,5,5888.31,1.0,1,1,3,4,134,Loyal Customers
CUST01407,200,3,1992.79,2.0,1,1,2,2,122,Dormant Customers
CUST01408,368,2,792.08,0.0,1,1,1,1,111,Dormant Customers
CUST01409,24,6,3485.92,2.0,0,3,4,3,343,Loyal Customers
CUST01410,60,9,6311.650000000001,1.0,0,2,4,4,244,Loyal Customers
CUST01411,37,7,4800.9400000000005,2.0,0,3,4,4,344,Loyal Customers
CUST01412,152,1,348.68,0.0,1,2,1,1,211,Dormant Customers
CUST01413,295,1,623.43,0.0,1,1,1,1,111,Dormant Customers
CUST01414,52,5,3205.99,2.0,0,3,3,3,333,Loyal Customers
CUST01415,55,2,1153.7,0.0,0,3,1,1,311,Low Value Customers
CUST01416,20,7,4723.1900000000005,5.0,0,4,4,4,444,Loyal Customers
CUST01417,210,7,3650.18,2.0,1,1,4,3,143,Loyal Customers
CUST01418,237,2,1190.06,0.0,1,1,1,1,111,Dormant Customers
CUST01419,52,4,2614.52,0.0,0,3,3,2,332,Potential Loyalists
CUST01420,7,5,4651.29,1.0,0,4,3,4,434,Loyal Customers
CUST01421,107,1,1155.37,1.0,1,2,1,1,211,Low Value Customers
CUST01422,28,5,2562.66,1.0,0,3,3,2,332,Loyal Customers
CUST01423,9,4,2782.71,0.0,0,4,3,3,433,Potential Loyalists
CUST01424,21,2,3009.8599999999997,0.0,0,4,2,3,423,Potential Loyalists
CUST01425,109,1,1148.76,0.0,1,2,1,1,211,Low Value Customers
CUST01426,13,3,2149.37,0.0,0,4,2,2,422,Potential Loyalists
CUST01427,23,8,5054.69,4.0,0,4,4,4,444,Loyal Customers
CUST01428,25,3,1588.9099999999999,1.0,0,3,2,2,322,Low Value Customers
CUST01429,39,8,5236.96,3.0,0,3,4,4,344,Loyal Customers
CUST01430,45,4,2702.2,3.0,0,3,3,3,333,High Risk Unhappy
CUST01431,73,2,2482.59,1.0,1,2,2,2,222,Potential Loyalists
CUST01432,163,3,1075.54,1.0,1,2,2,1,221,Dormant Customers
CUST01433,169,4,2386.67,1.0,1,2,3,2,232,Dormant Customers
CUST01434,39,7,3210.12,2.0,0,3,4,3,343,Loyal Customers
CUST01435,247,1,2210.82,0.0,1,1,1,2,112,Dormant Customers
CUST01436,60,3,2890.83,0.0,0,2,2,3,223,Potential Loyalists
CUST01437,307,5,4720.65,3.0,1,1,3,4,134,Loyal Customers
CUST01438,218,2,2087.95,0.0,1,1,2,2,122,Dormant Customers
CUST01439,34,9,9011.16,2.0,0,3,4,4,344,Loyal Customers
CUST01440,5,7,8208.3,3.0,0,4,4,4,444,Loyal Customers
CUST01441,383,1,472.82,0.0,1,1,1,1,111,Dormant Customers
CUST01442,55,5,3845.98,3.0,0,3,3,3,333,Loyal Customers
CUST01443,28,7,6202.36,0.0,0,3,4,4,344,Loyal Customers
CUST01444,93,2,1096.85,0.0,1,2,2,1,221,Low Value Customers
CUST01445,176,10,6651.53,1.0,1,2,4,4,244,Loyal Customers
CUST01446,193,3,2796.4,0.0,1,1,2,3,123,Dormant Customers
CUST01447,11,6,3532.04,0.0,0,4,4,3,443,Loyal Customers
CUST01448,294,2,1268.95,1.0,1,1,2,1,121,Dormant Customers
CUST01449,18,3,1448.54,1.0,0,4,2,2,422,Low Value Customers
CUST01450,187,6,3188.3,1.0,1,1,4,3,143,Loyal Customers
CUST01451,2,3,2778.46,1.0,0,4,2,3,423,Potential Loyalists
CUST01452,177,4,5779.52,0.0,1,2,3,4,234,Dormant Customers
CUST01453,143,4,4084.96,1.0,1,2,3,3,233,Dormant Customers
CUST01454,17,5,2872.15,1.0,0,4,3,3,433,Loyal Customers
CUST01455,396,3,1376.1200000000001,1.0,1,1,2,2,122,Dormant Customers
CUST01456,13,2,1988.42,1.0,0,4,2,2,422,Low Value Customers
CUST01457,309,4,4798.75,0.0,1,1,3,4,134,Dormant Customers
CUST01458,113,1,1462.88,0.0,1,2,1,2,212,Low Value Customers
CUST01459,45,7,5578.12,0.0,0,3,4,4,344,Loyal Customers
CUST01460,189,4,2187.99,1.0,1,1,3,2,132,Dormant Customers
CUST01461,56,4,3000.34,0.0,0,3,3,3,333,Potential Loyalists
CUST01462,31,3,1037.9,0.0,0,3,2,1,321,Low Value Customers
CUST01463,417,2,987.71,1.0,1,1,2,1,121,Dormant Customers
CUST01464,35,4,4338.4,0.0,0,3,3,4,334,Potential Loyalists
CUST01465,45,3,963.97,0.0,0,3,2,1,321,Low Value Customers
CUST01466,117,4,2864.6,2.0,1,2,3,3,233,Potential Loyalists
CUST01467,150,2,649.13,0.0,1,2,2,1,221,Dormant Customers
CUST01468,227,1,1034.31,0.0,1,1,1,1,111,Dormant Customers
CUST01469,19,4,2948.27,0.0,0,4,3,3,433,Potential Loyalists
CUST01470,302,4,2987.34,2.0,1,1,3,3,133,Dormant Customers
CUST01471,138,6,3471.86,3.0,1,2,4,3,243,Loyal Customers
CUST01472,23,9,5477.46,2.0,0,4,4,4,444,Loyal Customers
CUST01473,23,7,4402.66,0.0,0,4,4,4,444,Loyal Customers
CUST01474,122,2,959.29,2.0,1,2,2,1,221,Dormant Customers
CUST01475,175,1,650.36,1.0,1,2,1,1,211,Dormant Customers
CUST01476,188,3,1923.93,2.0,1,1,2,2,122,Dormant Customers
CUST01477,26,7,4199.58,2.0,0,3,4,3,343,Loyal Customers
CUST01478,101,5,5291.51,1.0,1,2,3,4,234,Loyal Customers
CUST01479,29,6,4142.6,0.0,0,3,4,3,343,Loyal Customers
CUST01480,408,1,682.11,0.0,1,1,1,1,111,Dormant Customers
CUST01481,183,4,3016.96,1.0,1,1,3,3,133,Dormant Customers
CUST01482,219,5,5965.95,1.0,1,1,3,4,134,Loyal Customers
CUST01483,47,9,4372.67,2.0,0,3,4,4,344,Loyal Customers
CUST01484,172,3,1606.77,0.0,1,2,2,2,222,Dormant Customers
CUST01485,130,3,2973.96,1.0,1,2,2,3,223,Dormant Customers
